clip_id,video_id,video_title,clip_url,transcription,timestamp,chunk_number,phrase_found
FndxOPeWzUg_clip_483_489,FndxOPeWzUg,To będzie wspaniały tydzień,https://www.youtube.com/watch?v=FndxOPeWzUg&t=483s,"że zacząć dzień, coś pozytywnego  zrobić po prostu.  Dobra, mam wodę, mogę sobie  tę wodę, którą tutaj  mam w butelce, mogę wlać sobie do nowego  kubku. Patrz, jak pięknie  można zacząć dzień pijąc  z nowego kubka.  Pijąc wodę o poranku.  Mam ten przywilej.  I uwaga, oczywiście  chcę, muszę  nadrobić teraz zaległości  pewne, bo wczoraj były osoby, które na pewno  czekały na to, że  będą dla nich życzenia.  Na przykład przedwczoraj miała urodziny  Joanna Nasiłowska, która zrobiła  taki piękny kubek, który mam w Katowicach.  Marzenka Piasecka  przedwczoraj, a wczoraj  miał Marcin Olęcki,  Irena Kramarska, Agnieszka Sęk.  A dzisiaj  ma Urszula Jakubowska  z Warszawy, Łukasz Kamiński,  który wczoraj zdobył  Kilimanjaro.  To są wszystko osoby, które albo przedwczoraj,  albo wczoraj, albo dzisiaj mają  urodziny i oczywiście dla nich  Happy Birthday to you!  No!  Uśmiechnij się teraz!  Pięknie zaczynamy dzień.  Pięknie zaczynamy tydzień.  Ja właśnie nie sprawdziłem, jaka jest  pogoda w Polsce, ale na pewno  trzeba być dobrej myśli,  bo tak jak ktoś tutaj napisał, trzeba być  dobrej myśli, bo po co być  złej.  I tak naprawdę postanowiłem  w związku z tym, że  wczoraj nie wyszło, miałem zaplanowany  cały klub, że tak możemy  czasami, czasami możemy coś  zmienić, prawda? I musimy tak się  kurczowo trzymać, więc  dzisiaj zapytałem  się w ankiecie  Zerkam tylko jeszcze na komentarze.  O, Asia Hamerska, dziękuję Ci!  Kto rano wstaje, temu Fryderyk energii  dodaje. Tak w ogóle  zachęcam Cię do tego, ale dobra, o tym  opowiem za chwilę jeszcze, bo jeszcze  mam tylko informacje na temat tego,  zapytałem.",483.4,3, Happy Birthday to you!
yqlmYVcdz_s_clip_791_797,yqlmYVcdz_s,Informacja zawarta w emocjach,https://www.youtube.com/watch?v=yqlmYVcdz_s&t=791s,"nie powiedziałem o urodzinach.  Krzysztof Lech miał chyba urodziny  i Monika Krok miała  wczoraj urodziny. Monika,  ja wczoraj nie prowadziłem klubu, więc nie mogłem  ci wczoraj zaśpiewać Happy Birthday to you,  więc śpiewam dzisiaj.  Happy Birthday to you.  A, nawet wyszło.  Dobra, pozdrowiłem,  nie, nie pozdrowiłem jeszcze dziewczyn,  które jadą z Düsseldorfu  na spotkanie  w klubie,  gdyż o piątej, nie,  nie, to jadą tam dziewczyny na spotkanie,  emigrantki  na szpilkach, jadą,  zmierzają do Paryża na spotkanie  i właśnie teraz są w drogę.  Drodze, dziewczyny, pozdrawiam was serdecznie.  Dobra,  Magda Wojtczak napisała,  największym sekretem jest nauczyć się  słuchać swoich emocji z ciekawością  i bez oceny.  Nie jako problemu,  który trzeba natychmiast rozwiązać,  ale jako drogowskazów,  które mogą nas prowadzić ku  głębszemu zrozumieniu siebie  i swoich prawdziwych potrzeb.  Bo właśnie w tych emocjach, które najmocniej  próbujemy stłumić, kryje się  odpowiedź, której tak często  długo szukamy.  Wiola Różańska,  to dziewczyna od nas,  napisała, każda emocja,  każda, przynosi bardzo  ważną informację,  jak daleko od siebie jesteś.  A Renia napisała,  gdy emocja zapuka do twoich drzwi,  zapytaj, kim jest i po co przyszła.  A potem zdecyduj, na jak długo  ją do siebie wpuścisz, bo przecież  niektóre sprawy można załatwić  od ręki, przez próg.  No i wreszcie Agnieszka Zimna.  Emocje są jak fale na oceanie.  Nieustannie się zmieniają,  czasem unoszą nas wysoko.  Innym razem przytłaczają  swoją siłą. Nie możemy  ich zatrzymać ani kontrolować, ale możemy  nauczyć się z nimi współpracować.  W życiu chodzi o to, by zrozumieć,  że każda fala, nawet ta najtrudniejsza,  niesie ze sobą",791.34,6," ci wczoraj zaśpiewać Happy Birthday to you,"
7_BZTjhK_mQ_clip_456_462,7_BZTjhK_mQ,Ego to Twój wróg,https://www.youtube.com/watch?v=7_BZTjhK_mQ&t=456s,"to też minie.  Trzeba być panem swoich emocji,  nie narzekać, nie marudzić,  tylko po prostu swoje robić.  Herbata.  Napijesz się ze mną herbaty?  O, jak to dobrze robi dla gardła.  Dzwonek też jest.  I uwaga, najważniejsze informacje teraz.  Otóż, moi drodzy,  dzisiaj mają urodziny.  Renia Jakubowska ma dzisiaj urodziny.  Napisałem jej, że nawet gdybym umarł w nocy,  to zmartwychwstanę, żeby to powiedzieć,  zaśpiewać jej Happy Birthday.  Renia Jakubowska, Super Aga 6.  Nie, przepraszam, Super Aga wczoraj.  Nie, szóstego.  A to dotyczy... Nie, nie mam mózgu.  O god, ja chyba nie mam mózgu.  Super Aga miała szóstego.  Artur Derbin miał też szóstego urodziny,  ale do mnie ta informacja dotarła za późno,  kochani.  Mail, gdzie można zgłaszać urodziny,  to kontakt małpa klub555.pl.  Nie na heksagon,  tylko to jest do mnie tutaj.  Więc, jeżeli chcecie zgłaszać urodziny,  to na kontakt małpa klub555.pl.  A dzisiaj urodziny ma cudowny człowiek,  ojciec Wiesiu Pawłowski.  I to taką okrągłą ma rocznicę urodzin.  Wreszcie dla Wiesia,  serduszko oczywiście.  Ciekaw jestem, czy...  O, poszły serca, dobra.  I jeszcze ma Asia Majkowska,  Joanna Lossa.  I jutro, jutro będzie Aldona prowadziła klub,  ponieważ ja będę w drodze na lotnisko,  więc Urszula Grzesło też dla nich już dzisiaj.  Zatem, moi drodzy, dla wszystkich tych solenizantów,  których wyczytałem,  którzy mieli urodziny dwa dni temu,  czy będą mieć jutro,  najlepsze życzenia.  Happy birthday to you.  A teraz na chwilę wyłączę mikrofon.",456.98,3, zaśpiewać jej Happy Birthday.
cd66IIopVk4_clip_553_559,cd66IIopVk4,Niech Twoje emocje służą twoim celom,https://www.youtube.com/watch?v=cd66IIopVk4&t=553s,"Wartościowi fani klubu 5.5.5  może ktoś napisze.  Jeżeli ktoś jest, jestem naprawdę ciekawy,  a może Nika uchwyci to gdzieś tam  w komentarzach, to jestem ciekawy,  czy ktoś z tej grupy wyczytanej  jest.  Happy birthday to you.  Dla wszystkich. Najlepsze życzenia.  Najpiękniejsze życzenia.  Dla wszystkich  tych, którzy mają dzisiaj  urodziny, o których wiem, o których nie wiem.  Dobra.  Dobra.  Dzisiaj, ponieważ mam dosyć długą  historię dzisiaj, przejdę bardzo szybko  do rzeczy. Jeszcze tylko  powiem, że zadałem  pytanie, ponieważ zaczynamy tydzień  bądź panem swoich emocji,  czy dajesz się czasami  ponieść emocjom i robisz rzeczy,  których później żałujesz? Bardzo często  stanowczo zbyt  często deklaruję 11%.  No, to jest grubo.  Czasami, ale jeszcze zbyt często 37%.  37%  Zdarza mi się bardzo rzadko.  47% i osiągam  stoicki spokój i już nie  daję się ponieść emocjom.  5%. Moi drodzy, czyli  50-50. Ciągle mamy połowę takich,  którzy zbyt często,  ale też mamy połowę, którym się zdarza bardzo rzadko  lub w ogóle. To jest dobra wiadomość.  Myślę, że po tym tygodniu znowu  sobie pewne rzeczy objaśnimy, a  historia na dzisiaj jest naprawdę piękna.  Napisałem w zapowiedzi  tylko teraz znajdę,  jeszcze co znajdę? No, znajdę  jeszcze muzykę.  Oczywiście. I napisałem  w zapowiedzi, że  tylko wszystko dzisiaj  jakoś tak, to może być efekt tego mojego  kataru jednak, czy też przeziębienia.  Dzisiaj generalnie miałem spokojną noc,  nie byłem zaślimtany.  Inteligencja emocjonalna to zdolność  postrzegania, interpretowania,  demonstrowania, kontrolowania, oceniania  i wykorzystywania emocji  do skutecznego i konstruktywnego  działania. Taką definicję,  podaje internet. Skupi się na jednym  fragmencie.",553.72,4, Happy birthday to you.
tO3K1MXwbv4_clip_504_510,tO3K1MXwbv4,Twój czas - Twoje życie,https://www.youtube.com/watch?v=tO3K1MXwbv4&t=504s,"wybaczone.  Będzie wybaczone? Tak?  Dobrze. To cudownie.  Damian, to będzie wspaniały dzień.  Dobra. Może ja po prostu będę tylko  czytał dzisiaj komentarze i cały klub  będzie polegał na tym, że będę  po prostu  patrzył na to, co do mnie  piszecie i będę to cytował  na czacie  na YouTubie.  Żartowałem. Bo przecież musimy  popatrzeć, kto ma  dzisiaj urodziny.  O, Magda Wojtczak jest  też dzisiaj. Proszę bardzo. Zawsze jest.  Kamila Hasenflug  miała urodziny wczoraj.  Kamila Hasenflug.  Fajne nazwisko w ogóle.  Miała urodziny wczoraj, ale ponieważ wczoraj  Basia robiła klub, więc nie mogłem  tego odczytać. Izabela  Pardela, Ania Parylak-Skawińska  i Łukasz  Suski.  Z Irlandii, który  niedawno wziął w ogóle ślub.  27 lipca  ma też dzisiaj urodziny.  A więc dla wszystkich  takie z głębokiego serca  płynące życzenia.  Pięknego, długiego,  zdrowego, mądrego,  bogatego, szczęśliwego,  spełnionego, dojrzałego  życia. Kochani, dla Was  nie wiem, czy podołam, ale  niech będzie.  Happy birthday to you.  Leje mi się z nocy.  A Ania pisze, jest z Austrii,  ale nie może znaleźć innych.  No dobra, ale to blisko.  Austria jest obok Szwajcarii, więc  nie ma problemu.  Mamy to za sobą dzisiaj.  Ankiety nie dałem, ponieważ jest niedziela.  Jest nas dzisiaj zdecydowanie mniej niż zawsze.  Więc, ale  to mi się podoba. Bardzo mi się podoba  ta przypominajka.  Podnosi moją samoocenę bardzo mocno.  To znaczy,  cieszę się po prostu.  Bardzo, że coś takiego.",504.68,3, Happy birthday to you.
_4G714piRaU_clip_611_617,_4G714piRaU,Tego nie wiesz o planowaniu,https://www.youtube.com/watch?v=_4G714piRaU&t=611s,"ten czas, to to jest  jakaś gigantyczna  liczba godzin,  czyli to jest 1134  godziny spędzone  przed komputerem, co gdyby to  zsumować, to byłoby to  47 dni  cały czas w jednym ciągu,  bez spania, 47 dni to byłby  cały klub od początku istnienia.  Dlatego też postanowiłem, że przez całe  pół godziny, bo w klubie  chodzi o jedną rzecz  i mam nadzieję,  że się ze mną zgodzisz.  Chodzi o to, żeby  dobrze zacząć dzień.  Dzień pełen  pozytywnego nastawienia,  inspiracji, energii  i dlatego staram się  każdego ranka dać coś pozytywnego,  ale jeżeli chodzi, czyli też  sporo inspiracji i motywacji,  ale też odrobinę  wiedzy, ale też odrobinę  wiedzy, bo gdybym  każdego dnia od początku całe  30 minut dawał cały czas wiedzę  po pierwsze, nic byś  z tego nie wyniosła.  A po drugie,  jest lepiej małymi krokami,  ale wdrażać to.  I tutaj jestem trochę załamany.  Nie wiem, czy mam śpiewać Happy Birthday?  Happy Birthday to you.  Jeszcze mogę. Dobra, ale załamany jestem  statystyką, którą dałem dzisiaj,  bo zapytałem się, jak wygląda  Twój plan dnia. I uwaga, załamuje  mnie to, że plan mam tylko w głowie.  Lista to do 58%  ankietowanych.  Cała moja  robota. No nic.  Nie planuję  17%, czyli razem  moi drodzy  75% albo  nie planuję, albo plan ma tylko w głowie.  19% ma precyzyjny  plan pracy, ale za to  7% planuję  cały heksagon  szczęścia. No i też  widziałem jeden z komentarzy tutaj, że  mam problem z planowaniem  czasu wolnego.  Dziękuję.",611.54,4," Nie wiem, czy mam śpiewać Happy Birthday?"
etBRlZeec0Y_clip_457_463,etBRlZeec0Y,Ćwiczymy wolną wolę,https://www.youtube.com/watch?v=etBRlZeec0Y&t=457s,"która jest prababcią Piotra Sorkowicza.  Ale postanowiłem to podać.  Ma 93 lata. Piękny wiek.  To 30 lat więcej niż ja.  Niesamowite.  Czyli gdzieś tam w 1933 roku się urodziła pani Zofia.  Najlepsze życzenia.  Marcin Kozak, Franciszek Ciechanowski ma dzisiaj urodziny.  Syn naszej Kaliny.  I Franek Białek i wreszcie Paula Maciążek.  Co zobaczyłem w tej chwili w komentarzach.  I dla wszystkich tych solenizantów, jubilatów.  Happy birthday to you.  Z głębokiego serca płynące życzenia.  Długiego, spełnionego życia.  W sumie lubię to.  Czy mogę intro dawać ciszej?  No pewnie, że mogę dawać intro ciszej.  Ja wiedziałem, że jest za głośno.  No i na jutro już będę pamiętał, żeby trochę ściszyć to intro.  Jeżeli jest za głośno.  Na razie nie otrzymałem jeszcze takiej informacji.  Ale czas na to, żeby się uśmiechnąć.  Ten cytat mnie tak naprawdę poruszył.  Uśmiech to najkrótsza droga pomiędzy dwoma sercami.  Mój ulubiony anonim to kiedyś powiedział.  I ktoś to wychwycił i napisał w tym kalendarzu.  Dobra.  Czas najwyższy jeszcze, ponieważ jesteśmy...  Z nawykiem, w tej chwili pracujemy nad nawykiem.  Zaczynaj każdy dzień z gotowym planem.  Uważam, że jest to jeden z absolutnie kluczowych nawyków.  Co nie oznacza, że pozostałe nie.  Pamiętacie trzynaście nawyków.  Czyli trzynaście pewnego rodzaju działań,  których należy zrobić nawyk, żeby je powtarzać.  Bo one prowadzą do tego, żeby zrobić z naszego życia prawdziwe arcydzieło.  Ma doprowadzić do tego,  że będziemy długo, zdrowo, mądrze, też bogato w spełnionym...",457.22,3, Happy birthday to you.
vRWs3RGb5m4_clip_549_555,vRWs3RGb5m4,Cztery dary dane człowiekowi,https://www.youtube.com/watch?v=vRWs3RGb5m4&t=549s,"Koszt tego wyzwania jest tak naprawdę niewielki, bo 398 zł.  Jak za 20 godzin zajęć, to jest uwaga, absolutnie śmieszna cena.  Dobra, happy birthday to you.  Dla wszystkich, ktoś mi napisał, że może wyrecytuję po prostu zamiast śpiewać.  Nie lubicie jak śpiewam? Właśnie.  A może wy nie lubicie jak ja śpiewam?  Może rzeczywiście powinienem składać życzenia i mówić 100 lat, happy birthday itd.  I warsztaty można oglądać też w swoim czasie, ponieważ nagrania zostają,  tych 20 godzin zostają do końca roku.  Wyzwanie jest pomiędzy 23 października, 27 listopada plus jedno spotkanie  tuż przed rozpoczęciem roku 2025.  I te nagrania do końca roku zostają na grupie, na Facebooku.  Można w tym momencie bez problemu działać.  No powiedziałem, już zaśpiewałem, happy birthday to you, Iwona.  Właśnie dopiero co to zrobiłem.  Było dobrze zaśpiewane. Okej, dobra.  Nie zawsze mi wychodzi, ale to jest tak jak w życiu.  Czasami się ma po prostu gorszy dzień, prawda?  No tak.  Dobra, puszczamy sobie podkład, muzykę od Martyny Jakubowskiej.  Gra coś tam w ogóle?  Coś tam chyba gra.  Dobra.  Moi drodzy, napisałem dziś...  Dziś, ponieważ jesteśmy w tygodniu, zacznij każdy dzień z gotowym planem.  To bardzo ważny nawyk.  Jeżeli go nie masz jeszcze, to warto...  Warto wziąć udział w wyzwaniu, żeby poznać zasady planowania,  bo nawet wczoraj miałem przesympatyczne spotkanie z dziewczynami z Düsseldorfu,  które bardzo serdecznie pozdrawiam teraz.  I tam mówiliśmy między innymi na temat tego,  żeby żyć na miejscu.",549.24,4," Dobra, happy birthday to you."
cRbs8AYHFsM_clip_493_499,cRbs8AYHFsM,Prawie nikt nie lubi planowania,https://www.youtube.com/watch?v=cRbs8AYHFsM&t=493s,"Magdi z Egiptu, który przyjaźni się z jedną z klubowiczek i często dopytuje, o czym ja tam mówię.  Grzegorz Zipper, albo z niemieckiego Zipper byłoby.  Ma dzisiaj 50. urodziny.  Martusia, córka Moniki M.  Matylda Torc, ma 17 lat.  Ciekaw jestem, czy dobrze wymówiłem to nazwisko.  Matylda Torc, napisz mi proszę może w mailu, albo jak wolisz.  Ale tak powinno się to chyba wymawiać, bo to ma korzenie myślę gdzieś tam niemieckie, albo na pewno zachodnie.  Adam Krajewski, to ten od aktywnego, studia aktywnego wodoru.  Ja już dzisiaj się nawodorowałem, bo zawsze kiedy zasiadam tutaj do komputera, to około 40 minut,  później jeszcze dokładam 20, ale około 40 minut oddycham wodorem.  Działa.  O tym będę też jeszcze opowiadał.  Adam Krajewski.  Monika Chlebda.  Jola Szczawińska.  Monika Pardo.  Tomek Latocha.  I Iga, tylko nie wiem czy Karwowska, czy Łukasik.  No i Danuta Białek ma imieniny dzisiaj.  No tego dzisiaj naprawdę było konkretnie dużo i mam nadzieję, że sprawiłem przyjemność tym wszystkim, których wyczytałem.  I dla nich oczywiście.  Happy birthday to you.  Najlepsze życzenia takie płynące z głębokiego serca.  Życzę wam kochani.  Czy to z okazji imienin, czy urodzin, wszystkiego, co w tym życiu najpiękniejsze, długiego, pięknego, zdrowego, przede wszystkim szczęśliwego, spełnionego życia, ale też i bogatego, żeby się darzyło.  Tak jak obiecałem, będę do 22 października, dopóki się, do 23 w klubie będę powtarzał, dołącz koniecznie do wielkiego wyzwania.  Swój najlepszy rok 2025.  I wrzucam znowu link do tego dla wszystkich niezdecydowanych.",493.44,3, Happy birthday to you.
hFgU8hmZdqg_clip_576_582,hFgU8hmZdqg,"Najważniejsze, aby najważniejsze stało się najważniejsze",https://www.youtube.com/watch?v=hFgU8hmZdqg&t=576s,"Wasze chętne osoby można zapisać 26 października.  Halina Delong.  Zbyszek Karpowicz ma dzisiaj urodziny,  ale też urodziny ma dzisiaj Agnieszka Szafrańska  i nasz kochany Darek Kucharski, który nas kocha zawsze.  Darek Kucharski jest naszym doradcą rozwoju osobistego.  Jeszcze będę miał na koniec ogłoszenie odnośnie tego,  że dzisiaj m.in. na Dzień Chłopaka  będziemy transmitować dzisiaj live'a o godzinie 19  z naszą męską częścią doradców rozwoju osobistego.  Ale to jeszcze ogłoszę na koniec.  Dzisiaj jeszcze happy birthday to you.  Znowu zafałszowałem.  Najlepsze życzenia dla wszystkich, którzy mają dzisiaj urodziny.  Dla tych, których wymieniłem oczywiście  i dla tych, których nie wymieniłem  i dla tych, którzy mają się nie przyznali i są itd.  No i dobrze.  Koszula jest oczywiście dopasowana do tego tygodnia.  No bo jakżeby inaczej.  Ona nie jest taka kolorowa, ale ma zegary różne.  I to przypomina nam o tym,  że powinniśmy zaczynać każdy dzień z gotowym planem  i niestety, czyli prawidłowo tego nie robi,  72% ankietowanych.  Hmm.  Masz zrobiony pisemny plan na dzisiaj? Zapytałem.  Tak. I nawet na cały tydzień.  Tylko 12% ankietowanych.  Tak, na dzisiaj mam 16%.  Czyli 28% ma prawidłowo zrobiony plan  na dzień, na dzisiaj i nawet na cały tydzień.  Natomiast 72%, 48% mówi tak, mam, ale tylko w głowie, nie działa.  Nie mam planu 24% ankietowanych.  No to moi drodzy, to jest jeden z powodów,  dlaczego warto brać udział w spotkaniach klubu 5.5.",576.58,4, Dzisiaj jeszcze happy birthday to you.
oqaxD7VYdgQ_clip_499_505,oqaxD7VYdgQ,"To, co najważniejsze, jest zawsze przed Tobą",https://www.youtube.com/watch?v=oqaxD7VYdgQ&t=499s,"Wierzę w to głęboko i to nadaje sensu mojemu życiu, bo wierzę, że najlepsze jeszcze przede mną.  I to jest bardzo, bardzo ważne podejście.  Urodziny. Mamy dzisiaj całkiem sporo solenizantów, jubilatów.  Sandra Kotowicz-Dola, Renata Podgórska, Małgosia Szwarc, Jadwiga Mikos z Chicago, Magdalena Bieniek, Mariusz Bańka i Dawid Gniedziejko.  To są te osoby, o których wiem, że mają dzisiaj urodziny.  A ile jeszcze osób z naszego klubu ma urodziny, a ja o tym nie wiem, to nie wiem.  Nie wiem.  Nie wiem. Po prostu nie wiem. Pewnie jeszcze takie osoby są.  Może ktoś napisze jeszcze na czacie, że zgłosi się jeszcze.  Mówisz, że fajna koszula?  To jedna z pierwszych koszul w klubie, którą kupiłem w 2018 roku.  Teraz powiesz, o Fryderyk, to jeszcze z 2018 roku masz koszulę?  Ale ja ją zakładam tylko do klubu, więc pewnie była założona kilkanaście razy w całym swoim istnieniu.  No.  I co? Czekacie teraz wszyscy na co?  Happy birthday to you.  Zafałszowałem. Adam na pewno to usłyszał.  Teraz się rumieńcem pokryłem, ale jeden fałsz co jakiś czas, to pewnie nie zaszkodzi.  Ostatnio Kasia na koncercie swoim, podczas tydzień temu na naszym szkoleniu Zrób z życia arcydzieło,  powiedziała, że każdy czasami fałszuje i to spowodowało, że powiedziałem sobie,  aaa, to dobrze, to czasami, niech będzie.  Fryderyk był chyba u fryzjera, piszesz, to już dosyć, już gdzieś tak we wtorek chyba byłem u fryzjera.  Tylko może nie zauważyłeś.  Dobra.  Michalina pisze, że ma dzisiaj...",499.68,3, Happy birthday to you.
